,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
241,241,48,1693402.04578984,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114836.171603575,201.01786945853382,11.962253245273446,4.286898618945658,0.01,-421434.12581373495,1.0201857089996338,0.4489734172821045,0.02338242530822754,0.009546518325805664,-0.02588343620300293,3198
242,242,48,1967268.1587681107,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114834.2103071962,199.99564320594072,11.948484562951506,4.286898618945658,0.01,-147566.05153908554,0.6805071830749512,0.45720982551574707,0.02725386619567871,0.009596586227416992,-0.026412010192871094,3201
243,243,48,2050391.438539122,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114834.3305192846,199.7749509010464,11.934735604810346,4.286898618945658,0.01,-64442.891980162654,0.7397768497467041,0.44917798042297363,0.022516727447509766,0.010085344314575195,-0.029563188552856445,3206
244,244,48,2082458.6832181734,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114835.858594423,199.4300973471254,11.921048129719676,4.286898618945658,0.01,-32377.175376249743,0.6806206703186035,0.4494364261627197,0.022893905639648438,0.009800195693969727,-0.025545358657836914,3212
245,245,48,2095860.9627280647,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114834.636099176,199.25614577485248,11.908242255398388,4.286898618945658,0.01,-18973.67337111124,0.6796679496765137,0.4489784240722656,0.022455215454101562,0.009953737258911133,-0.025672197341918945,3218
246,246,48,2103173.052809354,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114835.2944971374,198.5223102150485,11.879539712448244,4.5012435498929415,0.01,-11662.241687783291,1.0068559646606445,0.4485135078430176,0.023061275482177734,0.010010719299316406,-0.025605201721191406,3225
247,247,48,2107867.7367407195,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114836.4653822095,194.8064595228061,11.803620436215356,4.5012435498929415,0.01,-6968.7286414901955,2.513324737548828,0.45353198051452637,0.023229598999023438,0.009954690933227539,-0.02593827247619629,3232
248,248,48,2110082.2145398655,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114836.2115607196,194.38687587808818,11.79459277866444,4.5012435498929415,0.01,-4753.997020854137,1.011112928390503,0.44739341735839844,0.022789716720581055,0.010021686553955078,-0.026543140411376953,3238
249,249,48,2111872.716600865,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114836.3211337626,191.48274027835578,11.738626306244647,4.5012435498929415,0.01,-2963.604532897374,2.1419246196746826,0.4480717182159424,0.023029088973999023,0.010163068771362305,-0.02594757080078125,3245
250,250,48,2112872.203779354,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114836.280420613,191.22002631612122,11.719193942751893,4.5012435498929415,0.01,-1964.0766412589116,1.011965274810791,0.44652843475341797,0.023045063018798828,0.010345220565795898,-0.02612161636352539,3252
